Block Name,Row ID,N,Time,avg(X),avg(Y),avg(Z),avg(temperature_BHE1 (0)),avg(temperature_BHE1 (1)),avg(temperature_BHE1 (2)),avg(temperature_BHE1 (Magnitude)),avg(temperature_soil),avg(vtkOriginalPointIds),max(X),max(Y),max(Z),max(temperature_BHE1 (0)),max(temperature_BHE1 (1)),max(temperature_BHE1 (2)),max(temperature_BHE1 (Magnitude)),max(temperature_soil),max(vtkOriginalPointIds),med(X),med(Y),med(Z),med(temperature_BHE1 (0)),med(temperature_BHE1 (1)),med(temperature_BHE1 (2)),med(temperature_BHE1 (Magnitude)),med(temperature_soil),med(vtkOriginalPointIds),min(X),min(Y),min(Z),min(temperature_BHE1 (0)),min(temperature_BHE1 (1)),min(temperature_BHE1 (2)),min(temperature_BHE1 (Magnitude)),min(temperature_soil),min(vtkOriginalPointIds),q1(X),q1(Y),q1(Z),q1(temperature_BHE1 (0)),q1(temperature_BHE1 (1)),q1(temperature_BHE1 (2)),q1(temperature_BHE1 (Magnitude)),q1(temperature_soil),q1(vtkOriginalPointIds),q3(X),q3(Y),q3(Z),q3(temperature_BHE1 (0)),q3(temperature_BHE1 (1)),q3(temperature_BHE1 (2)),q3(temperature_BHE1 (Magnitude)),q3(temperature_soil),q3(vtkOriginalPointIds),std(X),std(Y),std(Z),std(temperature_BHE1 (0)),std(temperature_BHE1 (1)),std(temperature_BHE1 (2)),std(temperature_BHE1 (Magnitude)),std(temperature_soil),std(vtkOriginalPointIds),vtkValidPointMask
stats,63,1,37800,0,20,-17,287.693,284.659,283.693,494.247,283.686,16199,0,20,-17,287.693,284.659,283.693,494.247,283.686,16199,0,20,-17,287.693,284.659,283.693,494.247,283.686,16199,0,20,-17,287.693,284.659,283.693,494.247,283.686,16199,0,20,-17,287.693,284.659,283.693,494.247,283.686,16199,0,20,-17,287.693,284.659,283.693,494.247,283.686,16199,0,0,0,0,0,0,0,0,0,1
stats,64,1,38400,0,20,-17,287.743,284.675,283.708,494.293,283.7,16199,0,20,-17,287.743,284.675,283.708,494.293,283.7,16199,0,20,-17,287.743,284.675,283.708,494.293,283.7,16199,0,20,-17,287.743,284.675,283.708,494.293,283.7,16199,0,20,-17,287.743,284.675,283.708,494.293,283.7,16199,0,20,-17,287.743,284.675,283.708,494.293,283.7,16199,0,0,0,0,0,0,0,0,0,1
stats,65,1,39000,0,20,-17,287.768,284.691,283.722,494.325,283.714,16199,0,20,-17,287.768,284.691,283.722,494.325,283.714,16199,0,20,-17,287.768,284.691,283.722,494.325,283.714,16199,0,20,-17,287.768,284.691,283.722,494.325,283.714,16199,0,20,-17,287.768,284.691,283.722,494.325,283.714,16199,0,20,-17,287.768,284.691,283.722,494.325,283.714,16199,0,0,0,0,0,0,0,0,0,1
stats,66,1,39600,0,20,-17,287.745,284.703,283.735,494.326,283.727,16199,0,20,-17,287.745,284.703,283.735,494.326,283.727,16199,0,20,-17,287.745,284.703,283.735,494.326,283.727,16199,0,20,-17,287.745,284.703,283.735,494.326,283.727,16199,0,20,-17,287.745,284.703,283.735,494.326,283.727,16199,0,20,-17,287.745,284.703,283.735,494.326,283.727,16199,0,0,0,0,0,0,0,0,0,1
stats,67,1,40200,0,20,-17,287.668,284.708,283.747,494.292,283.74,16199,0,20,-17,287.668,284.708,283.747,494.292,283.74,16199,0,20,-17,287.668,284.708,283.747,494.292,283.74,16199,0,20,-17,287.668,284.708,283.747,494.292,283.74,16199,0,20,-17,287.668,284.708,283.747,494.292,283.74,16199,0,20,-17,287.668,284.708,283.747,494.292,283.74,16199,0,0,0,0,0,0,0,0,0,1
stats,68,1,40800,0,20,-17,287.71,284.72,283.76,494.33,283.752,16199,0,20,-17,287.71,284.72,283.76,494.33,283.752,16199,0,20,-17,287.71,284.72,283.76,494.33,283.752,16199,0,20,-17,287.71,284.72,283.76,494.33,283.752,16199,0,20,-17,287.71,284.72,283.76,494.33,283.752,16199,0,20,-17,287.71,284.72,283.76,494.33,283.752,16199,0,0,0,0,0,0,0,0,0,1
stats,69,1,41400,0,20,-17,287.712,284.731,283.771,494.344,283.764,16199,0,20,-17,287.712,284.731,283.771,494.344,283.764,16199,0,20,-17,287.712,284.731,283.771,494.344,283.764,16199,0,20,-17,287.712,284.731,283.771,494.344,283.764,16199,0,20,-17,287.712,284.731,283.771,494.344,283.764,16199,0,20,-17,287.712,284.731,283.771,494.344,283.764,16199,0,0,0,0,0,0,0,0,0,1
stats,70,1,42000,0,20,-17,287.787,284.748,283.783,494.404,283.776,16199,0,20,-17,287.787,284.748,283.783,494.404,283.776,16199,0,20,-17,287.787,284.748,283.783,494.404,283.776,16199,0,20,-17,287.787,284.748,283.783,494.404,283.776,16199,0,20,-17,287.787,284.748,283.783,494.404,283.776,16199,0,20,-17,287.787,284.748,283.783,494.404,283.776,16199,0,0,0,0,0,0,0,0,0,1
stats,71,1,42600,0,20,-17,287.75,284.758,283.795,494.395,283.787,16199,0,20,-17,287.75,284.758,283.795,494.395,283.787,16199,0,20,-17,287.75,284.758,283.795,494.395,283.787,16199,0,20,-17,287.75,284.758,283.795,494.395,283.787,16199,0,20,-17,287.75,284.758,283.795,494.395,283.787,16199,0,20,-17,287.75,284.758,283.795,494.395,283.787,16199,0,0,0,0,0,0,0,0,0,1
stats,72,1,43200,0,20,-17,287.71,284.765,283.806,494.382,283.798,16199,0,20,-17,287.71,284.765,283.806,494.382,283.798,16199,0,20,-17,287.71,284.765,283.806,494.382,283.798,16199,0,20,-17,287.71,284.765,283.806,494.382,283.798,16199,0,20,-17,287.71,284.765,283.806,494.382,283.798,16199,0,20,-17,287.71,284.765,283.806,494.382,283.798,16199,0,0,0,0,0,0,0,0,0,1
stats,73,1,43800,0,20,-17,287.765,284.777,283.817,494.428,283.809,16199,0,20,-17,287.765,284.777,283.817,494.428,283.809,16199,0,20,-17,287.765,284.777,283.817,494.428,283.809,16199,0,20,-17,287.765,284.777,283.817,494.428,283.809,16199,0,20,-17,287.765,284.777,283.817,494.428,283.809,16199,0,20,-17,287.765,284.777,283.817,494.428,283.809,16199,0,0,0,0,0,0,0,0,0,1
stats,74,1,44400,0,20,-17,287.798,284.791,283.828,494.461,283.82,16199,0,20,-17,287.798,284.791,283.828,494.461,283.82,16199,0,20,-17,287.798,284.791,283.828,494.461,283.82,16199,0,20,-17,287.798,284.791,283.828,494.461,283.82,16199,0,20,-17,287.798,284.791,283.828,494.461,283.82,16199,0,20,-17,287.798,284.791,283.828,494.461,283.82,16199,0,0,0,0,0,0,0,0,0,1
stats,75,1,45000,0,20,-17,287.827,284.805,283.839,494.492,283.831,16199,0,20,-17,287.827,284.805,283.839,494.492,283.831,16199,0,20,-17,287.827,284.805,283.839,494.492,283.831,16199,0,20,-17,287.827,284.805,283.839,494.492,283.831,16199,0,20,-17,287.827,284.805,283.839,494.492,283.831,16199,0,20,-17,287.827,284.805,283.839,494.492,283.831,16199,0,0,0,0,0,0,0,0,0,1
stats,76,1,45600,0,20,-17,287.815,284.815,283.849,494.497,283.842,16199,0,20,-17,287.815,284.815,283.849,494.497,283.842,16199,0,20,-17,287.815,284.815,283.849,494.497,283.842,16199,0,20,-17,287.815,284.815,283.849,494.497,283.842,16199,0,20,-17,287.815,284.815,283.849,494.497,283.842,16199,0,20,-17,287.815,284.815,283.849,494.497,283.842,16199,0,0,0,0,0,0,0,0,0,1
stats,77,1,46200,0,20,-17,287.838,284.827,283.86,494.524,283.852,16199,0,20,-17,287.838,284.827,283.86,494.524,283.852,16199,0,20,-17,287.838,284.827,283.86,494.524,283.852,16199,0,20,-17,287.838,284.827,283.86,494.524,283.852,16199,0,20,-17,287.838,284.827,283.86,494.524,283.852,16199,0,20,-17,287.838,284.827,283.86,494.524,283.852,16199,0,0,0,0,0,0,0,0,0,1
stats,78,1,46800,0,20,-17,287.895,284.842,283.871,494.572,283.863,16199,0,20,-17,287.895,284.842,283.871,494.572,283.863,16199,0,20,-17,287.895,284.842,283.871,494.572,283.863,16199,0,20,-17,287.895,284.842,283.871,494.572,283.863,16199,0,20,-17,287.895,284.842,283.871,494.572,283.863,16199,0,20,-17,287.895,284.842,283.871,494.572,283.863,16199,0,0,0,0,0,0,0,0,0,1
stats,79,1,47400,0,20,-17,287.865,284.852,283.882,494.566,283.874,16199,0,20,-17,287.865,284.852,283.882,494.566,283.874,16199,0,20,-17,287.865,284.852,283.882,494.566,283.874,16199,0,20,-17,287.865,284.852,283.882,494.566,283.874,16199,0,20,-17,287.865,284.852,283.882,494.566,283.874,16199,0,20,-17,287.865,284.852,283.882,494.566,283.874,16199,0,0,0,0,0,0,0,0,0,1
stats,80,1,48000,0,20,-17,287.875,284.863,283.892,494.584,283.884,16199,0,20,-17,287.875,284.863,283.892,494.584,283.884,16199,0,20,-17,287.875,284.863,283.892,494.584,283.884,16199,0,20,-17,287.875,284.863,283.892,494.584,283.884,16199,0,20,-17,287.875,284.863,283.892,494.584,283.884,16199,0,20,-17,287.875,284.863,283.892,494.584,283.884,16199,0,0,0,0,0,0,0,0,0,1
stats,81,1,48600,0,20,-17,287.853,284.871,283.902,494.581,283.894,16199,0,20,-17,287.853,284.871,283.902,494.581,283.894,16199,0,20,-17,287.853,284.871,283.902,494.581,283.894,16199,0,20,-17,287.853,284.871,283.902,494.581,283.894,16199,0,20,-17,287.853,284.871,283.902,494.581,283.894,16199,0,20,-17,287.853,284.871,283.902,494.581,283.894,16199,0,0,0,0,0,0,0,0,0,1
stats,82,1,49200,0,20,-17,287.877,284.882,283.912,494.608,283.904,16199,0,20,-17,287.877,284.882,283.912,494.608,283.904,16199,0,20,-17,287.877,284.882,283.912,494.608,283.904,16199,0,20,-17,287.877,284.882,283.912,494.608,283.904,16199,0,20,-17,287.877,284.882,283.912,494.608,283.904,16199,0,20,-17,287.877,284.882,283.912,494.608,283.904,16199,0,0,0,0,0,0,0,0,0,1
stats,83,1,49800,0,20,-17,287.923,284.895,283.922,494.647,283.914,16199,0,20,-17,287.923,284.895,283.922,494.647,283.914,16199,0,20,-17,287.923,284.895,283.922,494.647,283.914,16199,0,20,-17,287.923,284.895,283.922,494.647,283.914,16199,0,20,-17,287.923,284.895,283.922,494.647,283.914,16199,0,20,-17,287.923,284.895,283.922,494.647,283.914,16199,0,0,0,0,0,0,0,0,0,1
stats,84,1,50400,0,20,-17,287.97,284.91,283.932,494.69,283.924,16199,0,20,-17,287.97,284.91,283.932,494.69,283.924,16199,0,20,-17,287.97,284.91,283.932,494.69,283.924,16199,0,20,-17,287.97,284.91,283.932,494.69,283.924,16199,0,20,-17,287.97,284.91,283.932,494.69,283.924,16199,0,20,-17,287.97,284.91,283.932,494.69,283.924,16199,0,0,0,0,0,0,0,0,0,1
stats,85,1,51000,0,20,-17,287.938,284.919,283.942,494.682,283.934,16199,0,20,-17,287.938,284.919,283.942,494.682,283.934,16199,0,20,-17,287.938,284.919,283.942,494.682,283.934,16199,0,20,-17,287.938,284.919,283.942,494.682,283.934,16199,0,20,-17,287.938,284.919,283.942,494.682,283.934,16199,0,20,-17,287.938,284.919,283.942,494.682,283.934,16199,0,0,0,0,0,0,0,0,0,1
stats,86,1,51600,0,20,-17,287.965,284.931,283.952,494.71,283.944,16199,0,20,-17,287.965,284.931,283.952,494.71,283.944,16199,0,20,-17,287.965,284.931,283.952,494.71,283.944,16199,0,20,-17,287.965,284.931,283.952,494.71,283.944,16199,0,20,-17,287.965,284.931,283.952,494.71,283.944,16199,0,20,-17,287.965,284.931,283.952,494.71,283.944,16199,0,0,0,0,0,0,0,0,0,1
stats,87,1,52200,0,20,-17,288,284.944,283.962,494.744,283.954,16199,0,20,-17,288,284.944,283.962,494.744,283.954,16199,0,20,-17,288,284.944,283.962,494.744,283.954,16199,0,20,-17,288,284.944,283.962,494.744,283.954,16199,0,20,-17,288,284.944,283.962,494.744,283.954,16199,0,20,-17,288,284.944,283.962,494.744,283.954,16199,0,0,0,0,0,0,0,0,0,1
stats,88,1,52800,0,20,-17,288.052,284.959,283.972,494.789,283.964,16199,0,20,-17,288.052,284.959,283.972,494.789,283.964,16199,0,20,-17,288.052,284.959,283.972,494.789,283.964,16199,0,20,-17,288.052,284.959,283.972,494.789,283.964,16199,0,20,-17,288.052,284.959,283.972,494.789,283.964,16199,0,20,-17,288.052,284.959,283.972,494.789,283.964,16199,0,0,0,0,0,0,0,0,0,1
stats,89,1,53400,0,20,-17,288.045,284.971,283.983,494.798,283.974,16199,0,20,-17,288.045,284.971,283.983,494.798,283.974,16199,0,20,-17,288.045,284.971,283.983,494.798,283.974,16199,0,20,-17,288.045,284.971,283.983,494.798,283.974,16199,0,20,-17,288.045,284.971,283.983,494.798,283.974,16199,0,20,-17,288.045,284.971,283.983,494.798,283.974,16199,0,0,0,0,0,0,0,0,0,1
stats,90,1,54000,0,20,-17,288.012,284.979,283.992,494.789,283.984,16199,0,20,-17,288.012,284.979,283.992,494.789,283.984,16199,0,20,-17,288.012,284.979,283.992,494.789,283.984,16199,0,20,-17,288.012,284.979,283.992,494.789,283.984,16199,0,20,-17,288.012,284.979,283.992,494.789,283.984,16199,0,20,-17,288.012,284.979,283.992,494.789,283.984,16199,0,0,0,0,0,0,0,0,0,1
stats,91,1,54600,0,20,-17,288.055,284.992,284.002,494.826,283.994,16199,0,20,-17,288.055,284.992,284.002,494.826,283.994,16199,0,20,-17,288.055,284.992,284.002,494.826,283.994,16199,0,20,-17,288.055,284.992,284.002,494.826,283.994,16199,0,20,-17,288.055,284.992,284.002,494.826,283.994,16199,0,20,-17,288.055,284.992,284.002,494.826,283.994,16199,0,0,0,0,0,0,0,0,0,1
stats,92,1,55200,0,20,-17,288.055,285.002,284.012,494.838,284.004,16199,0,20,-17,288.055,285.002,284.012,494.838,284.004,16199,0,20,-17,288.055,285.002,284.012,494.838,284.004,16199,0,20,-17,288.055,285.002,284.012,494.838,284.004,16199,0,20,-17,288.055,285.002,284.012,494.838,284.004,16199,0,20,-17,288.055,285.002,284.012,494.838,284.004,16199,0,0,0,0,0,0,0,0,0,1
stats,93,1,55800,0,20,-17,288.083,285.015,284.022,494.867,284.014,16199,0,20,-17,288.083,285.015,284.022,494.867,284.014,16199,0,20,-17,288.083,285.015,284.022,494.867,284.014,16199,0,20,-17,288.083,285.015,284.022,494.867,284.014,16199,0,20,-17,288.083,285.015,284.022,494.867,284.014,16199,0,20,-17,288.083,285.015,284.022,494.867,284.014,16199,0,0,0,0,0,0,0,0,0,1
stats,94,1,56400,0,20,-17,288.07,285.024,284.031,494.871,284.023,16199,0,20,-17,288.07,285.024,284.031,494.871,284.023,16199,0,20,-17,288.07,285.024,284.031,494.871,284.023,16199,0,20,-17,288.07,285.024,284.031,494.871,284.023,16199,0,20,-17,288.07,285.024,284.031,494.871,284.023,16199,0,20,-17,288.07,285.024,284.031,494.871,284.023,16199,0,0,0,0,0,0,0,0,0,1
stats,95,1,57000,0,20,-17,288.083,285.035,284.041,494.889,284.033,16199,0,20,-17,288.083,285.035,284.041,494.889,284.033,16199,0,20,-17,288.083,285.035,284.041,494.889,284.033,16199,0,20,-17,288.083,285.035,284.041,494.889,284.033,16199,0,20,-17,288.083,285.035,284.041,494.889,284.033,16199,0,20,-17,288.083,285.035,284.041,494.889,284.033,16199,0,0,0,0,0,0,0,0,0,1
stats,96,1,57600,0,20,-17,288.126,285.048,284.051,494.928,284.042,16199,0,20,-17,288.126,285.048,284.051,494.928,284.042,16199,0,20,-17,288.126,285.048,284.051,494.928,284.042,16199,0,20,-17,288.126,285.048,284.051,494.928,284.042,16199,0,20,-17,288.126,285.048,284.051,494.928,284.042,16199,0,20,-17,288.126,285.048,284.051,494.928,284.042,16199,0,0,0,0,0,0,0,0,0,1
stats,97,1,58200,0,20,-17,288.165,285.062,284.06,494.964,284.052,16199,0,20,-17,288.165,285.062,284.06,494.964,284.052,16199,0,20,-17,288.165,285.062,284.06,494.964,284.052,16199,0,20,-17,288.165,285.062,284.06,494.964,284.052,16199,0,20,-17,288.165,285.062,284.06,494.964,284.052,16199,0,20,-17,288.165,285.062,284.06,494.964,284.052,16199,0,0,0,0,0,0,0,0,0,1
stats,98,1,58800,0,20,-17,288.18,285.075,284.07,494.986,284.062,16199,0,20,-17,288.18,285.075,284.07,494.986,284.062,16199,0,20,-17,288.18,285.075,284.07,494.986,284.062,16199,0,20,-17,288.18,285.075,284.07,494.986,284.062,16199,0,20,-17,288.18,285.075,284.07,494.986,284.062,16199,0,20,-17,288.18,285.075,284.07,494.986,284.062,16199,0,0,0,0,0,0,0,0,0,1
stats,99,1,59400,0,20,-17,288.152,285.084,284.08,494.981,284.072,16199,0,20,-17,288.152,285.084,284.08,494.981,284.072,16199,0,20,-17,288.152,285.084,284.08,494.981,284.072,16199,0,20,-17,288.152,285.084,284.08,494.981,284.072,16199,0,20,-17,288.152,285.084,284.08,494.981,284.072,16199,0,20,-17,288.152,285.084,284.08,494.981,284.072,16199,0,0,0,0,0,0,0,0,0,1
stats,100,1,60000,0,20,-17,288.157,285.093,284.089,494.995,284.081,16199,0,20,-17,288.157,285.093,284.089,494.995,284.081,16199,0,20,-17,288.157,285.093,284.089,494.995,284.081,16199,0,20,-17,288.157,285.093,284.089,494.995,284.081,16199,0,20,-17,288.157,285.093,284.089,494.995,284.081,16199,0,20,-17,288.157,285.093,284.089,494.995,284.081,16199,0,0,0,0,0,0,0,0,0,1
stats,101,1,60600,0,20,-17,288.158,285.103,284.099,495.005,284.09,16199,0,20,-17,288.158,285.103,284.099,495.005,284.09,16199,0,20,-17,288.158,285.103,284.099,495.005,284.09,16199,0,20,-17,288.158,285.103,284.099,495.005,284.09,16199,0,20,-17,288.158,285.103,284.099,495.005,284.09,16199,0,20,-17,288.158,285.103,284.099,495.005,284.09,16199,0,0,0,0,0,0,0,0,0,1
stats,102,1,61200,0,20,-17,288.181,285.113,284.108,495.03,284.1,16199,0,20,-17,288.181,285.113,284.108,495.03,284.1,16199,0,20,-17,288.181,285.113,284.108,495.03,284.1,16199,0,20,-17,288.181,285.113,284.108,495.03,284.1,16199,0,20,-17,288.181,285.113,284.108,495.03,284.1,16199,0,20,-17,288.181,285.113,284.108,495.03,284.1,16199,0,0,0,0,0,0,0,0,0,1
stats,103,1,61800,0,20,-17,288.183,285.123,284.117,495.043,284.109,16199,0,20,-17,288.183,285.123,284.117,495.043,284.109,16199,0,20,-17,288.183,285.123,284.117,495.043,284.109,16199,0,20,-17,288.183,285.123,284.117,495.043,284.109,16199,0,20,-17,288.183,285.123,284.117,495.043,284.109,16199,0,20,-17,288.183,285.123,284.117,495.043,284.109,16199,0,0,0,0,0,0,0,0,0,1
stats,104,1,62400,0,20,-17,288.177,285.132,284.126,495.049,284.118,16199,0,20,-17,288.177,285.132,284.126,495.049,284.118,16199,0,20,-17,288.177,285.132,284.126,495.049,284.118,16199,0,20,-17,288.177,285.132,284.126,495.049,284.118,16199,0,20,-17,288.177,285.132,284.126,495.049,284.118,16199,0,20,-17,288.177,285.132,284.126,495.049,284.118,16199,0,0,0,0,0,0,0,0,0,1
stats,105,1,63000,0,20,-17,288.194,285.142,284.135,495.07,284.126,16199,0,20,-17,288.194,285.142,284.135,495.07,284.126,16199,0,20,-17,288.194,285.142,284.135,495.07,284.126,16199,0,20,-17,288.194,285.142,284.135,495.07,284.126,16199,0,20,-17,288.194,285.142,284.135,495.07,284.126,16199,0,20,-17,288.194,285.142,284.135,495.07,284.126,16199,0,0,0,0,0,0,0,0,0,1
stats,106,1,63600,0,20,-17,288.224,285.153,284.143,495.099,284.135,16199,0,20,-17,288.224,285.153,284.143,495.099,284.135,16199,0,20,-17,288.224,285.153,284.143,495.099,284.135,16199,0,20,-17,288.224,285.153,284.143,495.099,284.135,16199,0,20,-17,288.224,285.153,284.143,495.099,284.135,16199,0,20,-17,288.224,285.153,284.143,495.099,284.135,16199,0,0,0,0,0,0,0,0,0,1
stats,107,1,64200,0,20,-17,288.239,285.164,284.152,495.119,284.144,16199,0,20,-17,288.239,285.164,284.152,495.119,284.144,16199,0,20,-17,288.239,285.164,284.152,495.119,284.144,16199,0,20,-17,288.239,285.164,284.152,495.119,284.144,16199,0,20,-17,288.239,285.164,284.152,495.119,284.144,16199,0,20,-17,288.239,285.164,284.152,495.119,284.144,16199,0,0,0,0,0,0,0,0,0,1
stats,108,1,64800,0,20,-17,288.243,285.174,284.161,495.132,284.153,16199,0,20,-17,288.243,285.174,284.161,495.132,284.153,16199,0,20,-17,288.243,285.174,284.161,495.132,284.153,16199,0,20,-17,288.243,285.174,284.161,495.132,284.153,16199,0,20,-17,288.243,285.174,284.161,495.132,284.153,16199,0,20,-17,288.243,285.174,284.161,495.132,284.153,16199,0,0,0,0,0,0,0,0,0,1
stats,109,1,65400,0,20,-17,288.243,285.183,284.17,495.143,284.162,16199,0,20,-17,288.243,285.183,284.17,495.143,284.162,16199,0,20,-17,288.243,285.183,284.17,495.143,284.162,16199,0,20,-17,288.243,285.183,284.17,495.143,284.162,16199,0,20,-17,288.243,285.183,284.17,495.143,284.162,16199,0,20,-17,288.243,285.183,284.17,495.143,284.162,16199,0,0,0,0,0,0,0,0,0,1
stats,110,1,66000,0,20,-17,288.281,285.195,284.179,495.176,284.17,16199,0,20,-17,288.281,285.195,284.179,495.176,284.17,16199,0,20,-17,288.281,285.195,284.179,495.176,284.17,16199,0,20,-17,288.281,285.195,284.179,495.176,284.17,16199,0,20,-17,288.281,285.195,284.179,495.176,284.17,16199,0,20,-17,288.281,285.195,284.179,495.176,284.17,16199,0,0,0,0,0,0,0,0,0,1
stats,111,1,66600,0,20,-17,288.283,285.205,284.187,495.188,284.179,16199,0,20,-17,288.283,285.205,284.187,495.188,284.179,16199,0,20,-17,288.283,285.205,284.187,495.188,284.179,16199,0,20,-17,288.283,285.205,284.187,495.188,284.179,16199,0,20,-17,288.283,285.205,284.187,495.188,284.179,16199,0,20,-17,288.283,285.205,284.187,495.188,284.179,16199,0,0,0,0,0,0,0,0,0,1
stats,112,1,67200,0,20,-17,288.327,285.218,284.196,495.226,284.188,16199,0,20,-17,288.327,285.218,284.196,495.226,284.188,16199,0,20,-17,288.327,285.218,284.196,495.226,284.188,16199,0,20,-17,288.327,285.218,284.196,495.226,284.188,16199,0,20,-17,288.327,285.218,284.196,495.226,284.188,16199,0,20,-17,288.327,285.218,284.196,495.226,284.188,16199,0,0,0,0,0,0,0,0,0,1
stats,113,1,67800,0,20,-17,288.329,285.228,284.205,495.239,284.197,16199,0,20,-17,288.329,285.228,284.205,495.239,284.197,16199,0,20,-17,288.329,285.228,284.205,495.239,284.197,16199,0,20,-17,288.329,285.228,284.205,495.239,284.197,16199,0,20,-17,288.329,285.228,284.205,495.239,284.197,16199,0,20,-17,288.329,285.228,284.205,495.239,284.197,16199,0,0,0,0,0,0,0,0,0,1
stats,114,1,68400,0,20,-17,288.336,285.238,284.214,495.254,284.206,16199,0,20,-17,288.336,285.238,284.214,495.254,284.206,16199,0,20,-17,288.336,285.238,284.214,495.254,284.206,16199,0,20,-17,288.336,285.238,284.214,495.254,284.206,16199,0,20,-17,288.336,285.238,284.214,495.254,284.206,16199,0,20,-17,288.336,285.238,284.214,495.254,284.206,16199,0,0,0,0,0,0,0,0,0,1
stats,115,1,69000,0,20,-17,288.356,285.249,284.223,495.277,284.214,16199,0,20,-17,288.356,285.249,284.223,495.277,284.214,16199,0,20,-17,288.356,285.249,284.223,495.277,284.214,16199,0,20,-17,288.356,285.249,284.223,495.277,284.214,16199,0,20,-17,288.356,285.249,284.223,495.277,284.214,16199,0,20,-17,288.356,285.249,284.223,495.277,284.214,16199,0,0,0,0,0,0,0,0,0,1
stats,116,1,69600,0,20,-17,288.355,285.259,284.231,495.286,284.223,16199,0,20,-17,288.355,285.259,284.231,495.286,284.223,16199,0,20,-17,288.355,285.259,284.231,495.286,284.223,16199,0,20,-17,288.355,285.259,284.231,495.286,284.223,16199,0,20,-17,288.355,285.259,284.231,495.286,284.223,16199,0,20,-17,288.355,285.259,284.231,495.286,284.223,16199,0,0,0,0,0,0,0,0,0,1
stats,117,1,70200,0,20,-17,288.344,285.267,284.24,495.289,284.232,16199,0,20,-17,288.344,285.267,284.24,495.289,284.232,16199,0,20,-17,288.344,285.267,284.24,495.289,284.232,16199,0,20,-17,288.344,285.267,284.24,495.289,284.232,16199,0,20,-17,288.344,285.267,284.24,495.289,284.232,16199,0,20,-17,288.344,285.267,284.24,495.289,284.232,16199,0,0,0,0,0,0,0,0,0,1
stats,118,1,70800,0,20,-17,288.348,285.275,284.248,495.301,284.24,16199,0,20,-17,288.348,285.275,284.248,495.301,284.24,16199,0,20,-17,288.348,285.275,284.248,495.301,284.24,16199,0,20,-17,288.348,285.275,284.248,495.301,284.24,16199,0,20,-17,288.348,285.275,284.248,495.301,284.24,16199,0,20,-17,288.348,285.275,284.248,495.301,284.24,16199,0,0,0,0,0,0,0,0,0,1
stats,119,1,71400,0,20,-17,288.368,285.285,284.256,495.323,284.248,16199,0,20,-17,288.368,285.285,284.256,495.323,284.248,16199,0,20,-17,288.368,285.285,284.256,495.323,284.248,16199,0,20,-17,288.368,285.285,284.256,495.323,284.248,16199,0,20,-17,288.368,285.285,284.256,495.323,284.248,16199,0,20,-17,288.368,285.285,284.256,495.323,284.248,16199,0,0,0,0,0,0,0,0,0,1
stats,120,1,72000,0,20,-17,288.386,285.295,284.265,495.344,284.256,16199,0,20,-17,288.386,285.295,284.265,495.344,284.256,16199,0,20,-17,288.386,285.295,284.265,495.344,284.256,16199,0,20,-17,288.386,285.295,284.265,495.344,284.256,16199,0,20,-17,288.386,285.295,284.265,495.344,284.256,16199,0,20,-17,288.386,285.295,284.265,495.344,284.256,16199,0,0,0,0,0,0,0,0,0,1
stats,121,1,72600,0,20,-17,288.397,285.305,284.273,495.361,284.265,16199,0,20,-17,288.397,285.305,284.273,495.361,284.265,16199,0,20,-17,288.397,285.305,284.273,495.361,284.265,16199,0,20,-17,288.397,285.305,284.273,495.361,284.265,16199,0,20,-17,288.397,285.305,284.273,495.361,284.265,16199,0,20,-17,288.397,285.305,284.273,495.361,284.265,16199,0,0,0,0,0,0,0,0,0,1
stats,122,1,73200,0,20,-17,288.396,285.313,284.281,495.37,284.273,16199,0,20,-17,288.396,285.313,284.281,495.37,284.273,16199,0,20,-17,288.396,285.313,284.281,495.37,284.273,16199,0,20,-17,288.396,285.313,284.281,495.37,284.273,16199,0,20,-17,288.396,285.313,284.281,495.37,284.273,16199,0,20,-17,288.396,285.313,284.281,495.37,284.273,16199,0,0,0,0,0,0,0,0,0,1
stats,123,1,73800,0,20,-17,288.406,285.322,284.289,495.386,284.281,16199,0,20,-17,288.406,285.322,284.289,495.386,284.281,16199,0,20,-17,288.406,285.322,284.289,495.386,284.281,16199,0,20,-17,288.406,285.322,284.289,495.386,284.281,16199,0,20,-17,288.406,285.322,284.289,495.386,284.281,16199,0,20,-17,288.406,285.322,284.289,495.386,284.281,16199,0,0,0,0,0,0,0,0,0,1
stats,124,1,74400,0,20,-17,288.404,285.33,284.297,495.394,284.289,16199,0,20,-17,288.404,285.33,284.297,495.394,284.289,16199,0,20,-17,288.404,285.33,284.297,495.394,284.289,16199,0,20,-17,288.404,285.33,284.297,495.394,284.289,16199,0,20,-17,288.404,285.33,284.297,495.394,284.289,16199,0,20,-17,288.404,285.33,284.297,495.394,284.289,16199,0,0,0,0,0,0,0,0,0,1
stats,125,1,75000,0,20,-17,288.428,285.34,284.305,495.418,284.297,16199,0,20,-17,288.428,285.34,284.305,495.418,284.297,16199,0,20,-17,288.428,285.34,284.305,495.418,284.297,16199,0,20,-17,288.428,285.34,284.305,495.418,284.297,16199,0,20,-17,288.428,285.34,284.305,495.418,284.297,16199,0,20,-17,288.428,285.34,284.305,495.418,284.297,16199,0,0,0,0,0,0,0,0,0,1
